Count,Text,User,User_location,User Continent,User_verified,fav_count,rt_count,tweet_date
135,"RT @annaniemira: @NCFACanada #FFCON21 has a new program this year #HR #talent #hiring #opentowork 
🔷️ Follow the link to enroll:
https://t.…",NCFA Canada,Canada,North America,FALSE,0,2,26-03-2021
136,RT @dannyhoyt: Ok. That @LinkedIn commercial with @EmmanuelAcho helping Antonio Flowers find a job in Sports Marketing was actually amazing…,Cans,,,FALSE,0,1,26-03-2021
137,"RT @annaniemira: @NCFACanada #FFCON21 has a new program this year #HR #talent #hiring #opentowork 
🔷️ Follow the link to enroll:
https://t.…",HumanResource by PartwellHR,"Berlin, Germany",Europe,FALSE,0,2,26-03-2021
138,"@NCFACanada #FFCON21 has a new program this year #HR #talent #hiring #opentowork 
🔷️ Follow the link to enroll:… https://t.co/ylIXpLZ0fi",Anna Niemira,"Toronto, Ontario",North America,FALSE,1,2,26-03-2021
139,"We are hiring! We've got multiple open positions in Sales, Marketing, Customer Services, R&amp;D, and Business Enabling… https://t.co/zX6ltMwVQj",Basware,,,TRUE,0,0,26-03-2021
140,"Vantagepoint ai, LLC has a great Senior Inside Sales Executive opportunity. Learn more or Jobvite a friend to join… https://t.co/A1dgdSenYB",Find Tampa Jobs,"Wesley Chapel, FL",North America,FALSE,0,0,26-03-2021
141,"This weeks' star Auto Innovation job...

⭐Senior Mechanical Design Engineer⭐

Are you ready to generate new ideas a… https://t.co/F9mzdmgJ25",FMC Global Talent,"Lincoln, England",Europe,FALSE,0,0,26-03-2021
142,RT @mac_experts: #R10D9 Your favorite full stack dev (me) is looking for a new role and would appreciate your support! Remote preferred but…,#30DaysOfCode,Leave a star at GitHub 👉,South America,FALSE,0,7,26-03-2021
143,RT @mac_experts: #R10D9 Your favorite full stack dev (me) is looking for a new role and would appreciate your support! Remote preferred but…,Carlos Anriquez,"Salta, Argentina",South America,FALSE,0,7,26-03-2021
144,"If your #LinkedIn profile photo has this around it, go to your Communications/Messaging Settings and allow people t… https://t.co/58dVZlyR7g",Lisa Kemp,,,FALSE,1,0,26-03-2021
145,"We’re hiring
Position: Sr Software Engineer
Location: Austin Texas
Email Address: vijay.soni@collabera.com… https://t.co/XfAID63WSp",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
146,"We’re hiring
Position: Package Consultant SAP
Location: Austin Texas
Email Address: vijay.soni@collabera.com… https://t.co/dg38WU6HQr",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
147,"We’re hiring
Position: Business Analyst
Location: Frisco Texas
Email Address: vijay.soni@collabera.com… https://t.co/0gdBnDDHWX",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
148,"We’re hiring
Position: Big Data Developer
Location: Austin Texas
Email Address: vijay.soni@collabera.com… https://t.co/CfYpRwxVJF",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
149,"We’re hiring
Position: Data Engineer
Location: Plano Texas 
Email Address: vijay.soni@collabera.com 
#DataEngineer… https://t.co/voe9WP69Qi",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
150,"We’re hiring
Position: Network / System Engineer
Location: Addison Texas
Email Address: vijay.soni@collabera.com… https://t.co/CSAzIFNdDj",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
151,"We’re hiring
Position: Scrum Master
Location: Houston Texas
Email Address: vijay.soni@collabera.com 
#scrummaster… https://t.co/vfxiAz2gW5",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
152,"We’re hiring
Position: Project Manager                                                                  
Location:… https://t.co/rF4FtQ77tW",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
153,"We’re hiring
Position: QA Engineer
Location: Bannockburn Illinois
Email Address: vijay.soni@collabera.com… https://t.co/qGNF7LN4Cq",Vijay soni,"Texas, USA",North America,FALSE,2,3,26-03-2021
154,"🔥 HOT new job! 

Please like, comment or share our post to spread the word.

Happy to pay referral fees.… https://t.co/P6nh49kyez",Midgley Consulting Ltd,London,Europe,FALSE,1,0,26-03-2021
155,We’re hiring Salesforce Developers /Architects to join our team. Apply Now - https://t.co/lNSNLQZtZJ #JobVacancy… https://t.co/4CDjvHdPFS,Persistent Systems,,,TRUE,4,1,26-03-2021
156,Sikich LLP is looking for Audit Senior. Learn more or Jobvite a friend. #job #hiring #forhire #jobpost #workhere… https://t.co/3ex7wPRlMH, Frank Brown ,"Chicago, IL",North America,FALSE,0,0,26-03-2021
157,"🌶 Executive Recruitment Manager - Crawley 🌶

Have a background in Driving / Nursing / Logistics / Commercial / Hosp… https://t.co/EtYfIzjYph",Wisdom Recruitment,"Horsham, West Sussex",North America,FALSE,0,0,26-03-2021
158,"#Jobvacancy

After a fantastic start to 2021 we are on the look out for a new #sales Executive to join our expandin… https://t.co/pzSiHJp3N1",Six Circles,United Kingdom,Europe,FALSE,0,0,26-03-2021
159,"Vantagepoint ai, LLC has a great Inside Sales opportunity. Learn more or Jobvite a friend to join one of the Best P… https://t.co/g4OKRktQQZ",Find Tampa Jobs,"Wesley Chapel, FL",North America,FALSE,0,0,26-03-2021
160,"@southerncranes  is hiring for the following positions:
👉Sales Representative
👉Mobile Crane Operator
👉Mobile Crane… https://t.co/fJA5FnjnjS",Cranes & Access,"England, United Kingdom",Europe,FALSE,0,0,26-03-2021
161,"HIRING DATA Architect for CMMI Level Technology Company @ Mumbai, Email CV to : brainsearch@brainsearchindia.com… https://t.co/otQELq2JTc",Brainsearch Consulting - Your Hiring Partners,India,Asia,FALSE,0,0,26-03-2021
162,@jackdomleo7 my linkedin profile will show #opentowork,Antariksh_2.0,"New Delhi, India",Asia,FALSE,0,0,26-03-2021
163,"We're Hiring!

GovData are looking for a professional IT Services Bid Reviewer to join our team!

Click the link be… https://t.co/DizpX4rqyq",GovData Ltd,United Kingdom,Europe,FALSE,0,0,26-03-2021
164,"HIRING Project Manager / Sr.Project Manager – E-learning.
Email CV to : brainsearch@brainsearchindia.com
For Leadin… https://t.co/LwQvhj5JQZ",Brainsearch Consulting - Your Hiring Partners,India,Asia,FALSE,0,0,26-03-2021
165,"HIRING Content Writer / Senior Content Writer (4 Years – 10 Years)
Email CV to : brainsearch@brainsearchindia.com
L… https://t.co/sEKyfuOr9B",Brainsearch Consulting - Your Hiring Partners,India,Asia,FALSE,0,0,26-03-2021
166,"Vantagepoint ai, LLC has a great Inside Sales opportunity. Learn more or Jobvite a friend to join one of the Best P… https://t.co/jBtWUtlvKN",Find Tampa Jobs,"Wesley Chapel, FL",North America,FALSE,0,0,26-03-2021
167,#opentowork 😂🤣😂🤣 maybe if sumone needed a boytoy or sumn. https://t.co/hTxMNjCjNm,🧚‍♀️👸#opentowork💛💛,😁,South America,FALSE,5,0,26-03-2021
168,I will do manually typing work PDF image scanned document handwritten text to word https://t.co/yzu7r822HW… https://t.co/FsY7WAZlHH,Freelancer Tanaya Mondal,"Howrah, West Bengal, India",Asia,FALSE,6,0,26-03-2021
169,Ok. That @LinkedIn commercial with @EmmanuelAcho helping Antonio Flowers find a job in Sports Marketing was actuall… https://t.co/Cfw0lqzFi7,Danny Hoyt,Los Angeles +,North America,FALSE,17,1,26-03-2021
170,Brandwatch is looking for SEO Executive. DM me if you'd like to know more about the role. Happy to put in a good wo… https://t.co/2dgCXXQxYk,Ruth Ssebuliba,"West Midlands, England",Europe,FALSE,0,0,26-03-2021
171,Sikich LLP is looking for Tax Sr. Manager. Learn more or Jobvite a friend. #job #hiring #forhire #jobpost #workhere… https://t.co/K0UWlWFSrT, Frank Brown ,"Chicago, IL",North America,FALSE,0,0,26-03-2021
172,"RT @FindTampaJobs: Vantagepoint ai, LLC has a great Senior Inside Sales Executive opportunity. Learn more or Jobvite a friend to join one o…",PyScale,"Town 'n' Country, FL",North America,FALSE,0,1,26-03-2021
173,Arg... how the HELL do you remove the #opentowork photo circle thing from the LinkedIn?,chief impact officer,"Boise, ID",North America,FALSE,0,0,26-03-2021
174,"Vantagepoint ai, LLC has a great Senior Inside Sales Executive opportunity. Learn more or Jobvite a friend to join… https://t.co/lrmLUG0247",Find Tampa Jobs,"Wesley Chapel, FL",North America,FALSE,0,1,25-03-2021
175,"RT @matteovinci: Assembling, installing, operating, maintaining/troubleshooting, and operating systems/technologies.

Appreciate assistance…",the404code,,,FALSE,0,8,25-03-2021
176,"RT @matteovinci: Assembling, installing, operating, maintaining/troubleshooting, and operating systems/technologies.

Appreciate assistance…",Matteo💫Vinci🚀,"Perth, Western Australia",North America,FALSE,0,8,25-03-2021
177,Are you happy that Gov. Ducey has lifted all restrictions? No mask mandate no occupancy limits. #mask #MaskUp… https://t.co/Dpsz2Dsswu,Alex Cabrales,"Phoenix, AZ",North America,FALSE,1,0,25-03-2021
178,"RT @Ryuutsu: I've officially opened a business for my freelancing recently, so I'm back to self-employed and taking on work! 🥳Spreading the…",Rachel George,Someplace,South America,FALSE,0,47,25-03-2021
179,"DAY 1096 — Create something every day. 🏆 https://t.co/gJZxKbQcTJ

#graphicdesign #designer #grafikdesign… https://t.co/p55xqH2yvJ",🇩🇪 Kevin H. Schneider | IG@_twc_daily | ©2021,Deutschland,Europe,FALSE,1,0,25-03-2021
180,"Vantagepoint ai, LLC has a great Senior Business Development Executive opportunity. Learn more or Jobvite a friend… https://t.co/4S3pUXKpmH",Find Tampa Jobs,"Wesley Chapel, FL",North America,FALSE,0,0,25-03-2021
181,"HIRING ⛏️⚒️🛠️🔨 ( PLEASE SHARE)
_____________
PRODUCTION MANAGER
(Hardwood Products
(JOS1810 - ARKANSAS)
💲65K - 95K… https://t.co/JBQ0Dp843u",WoodJobs.com,USA & Canada,North America,FALSE,3,0,25-03-2021
182,"Looking for the right role in Engineering, Technical or Medical Device position? Check out our current openings tod… https://t.co/WYZ5fZkQd6","Intelligent Quality Solutions, Inc.","St. Paul, MN",North America,FALSE,0,0,25-03-2021
183,We have rockstar companies searching for awesome candidates NOW! 👀 If you are #opentowork or looking for your next… https://t.co/I7C6818avd,Benjamin Douglas,"Coral Gables, FL",North America,FALSE,0,0,25-03-2021
184,"Feeling disappointed. 😞 After being contacted on LinkedIn, a recruiter scheduled an appointment with me. After conf… https://t.co/S7ehGZE8Ik",Tennyson Blue,"Denver, CO",North America,FALSE,0,0,25-03-2021
185,Sikich LLP is looking for Tax Manager. Learn more or Jobvite a friend. #job #hiring #forhire #jobpost #workhere… https://t.co/GB0sGi7SL4, Frank Brown ,"Chicago, IL",North America,FALSE,0,0,25-03-2021
186,RT @codingblackfems: Looking for a new role?! @ZPGcareers are hiring for Software Engineers and Engineering Managers in #London &amp; the #UK.…,Black Tech Bot,,,FALSE,0,3,25-03-2021
187,"How important is your LinkedIn photo? It's a digital first impression! Use bright lighting, and wear professional o… https://t.co/27J7tUoUNi",Neurodiversity in the Workplace,PHL + BOS. Impact nationwide.,South America,FALSE,0,0,25-03-2021
188,Graham Personnel Services is looking to hire Machine Operators for a manufacturing company in Thomasville!… https://t.co/lJSUFaS601,Graham Personnel Services,"Greensboro, NC",North America,FALSE,0,0,25-03-2021
189,https://t.co/CXixUICtRr - VP Operations at All-Fab #HarrisJobs   #Jobs   #Hiring   #hiring  #OpenToWork… https://t.co/12m51aD8F0,Harris Leadership Strategies,"Winnipeg, Manitoba, Canada",North America,FALSE,0,0,25-03-2021
190,https://t.co/CXixUICtRr - MB HIV Lead at Nine Circles #HarrisJobs   #Jobs   #Hiring   #hiring #OpenToWork… https://t.co/D3JZwem24D,Harris Leadership Strategies,"Winnipeg, Manitoba, Canada",North America,FALSE,0,0,25-03-2021
191,Looking for a new role?! @ZPGcareers are hiring for Software Engineers and Engineering Managers in #London &amp; the… https://t.co/5cxOn0G3ev,Coding Black Females,"London, England",Europe,FALSE,0,3,25-03-2021
192,https://t.co/CXixUICtRr - Labour Relations Officer at Interlake-Eastern Regional Health Authority #HarrisJobs… https://t.co/fXmeJF51Zy,Harris Leadership Strategies,"Winnipeg, Manitoba, Canada",North America,FALSE,0,0,25-03-2021
193,"From Administration to Nursing, we are recruiting across many departments here at Taunton Hospital. View our latest… https://t.co/KoqQ8rxO0w",Nuffield Health Taunton Hospital,"Taunton, England",Europe,FALSE,0,0,25-03-2021
194,Hi all! I am looking for a new role &lt;in Denver area or remote&gt; and would appreciate your support. Thank you in adva… https://t.co/f4hDoCARJx,Amy Neiman,New York City,North America,FALSE,0,0,25-03-2021
195,"RT @theCitibeats: Citibeats is growing! 💥

We are seeking a highly motivated Head of People!  

Join a fast-moving and exciting social data…",jayeshthakur,::1,South America,FALSE,0,1,25-03-2021
196,"We're Hiring!

GovData are looking for a professional #Sales #Director!

Could this be your next career move?

Clic… https://t.co/oS8O0lGbIU",GovData Ltd,United Kingdom,Europe,FALSE,0,0,25-03-2021
197,"We’re hiring
Position: DevOps App Automation Engineer
Location: Dallas Texas
Email Address: vijay.soni@collabera.co… https://t.co/qc4mxaSAYQ",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
198,"We’re hiring
Position: Sr Software Engineer
Location: Irving Texas
Email Address: vijay.soni@collabera.com 
# SrSof… https://t.co/YFuU51tvOO",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
199,"We’re hiring
Position: Business Analyst
Location: Addison Texas
Email Address: vijay.soni@collabera.com… https://t.co/GYlXp9Y35s",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
200,"We’re hiring
Position: Project Manager
Location: Dallas Texas
Email Address: vijay.soni@collabera.com… https://t.co/w84vNw3IMG",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
201,"We’re hiring
Position: .NET Developer
Location: Houston Texas 
Email Address: vijay.soni@collabera.com… https://t.co/DJtTErytfX",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
202,"We’re hiring
Position: Automation Engineer
Location: Dallas Texas
Email Address: vijay.soni@collabera.com… https://t.co/t01eFtKqk5",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
203,"We’re hiring
Position: SAP FI Analyst
Location: Irving Texas
Email Address: vijay.soni@collabera.com 
#SAPFIAnalyst… https://t.co/niCS2AWdsW",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
204,"We’re hiring
Position: Dev/Ops Developer
Location: Schaumburg Illinois
Email Address: vijay.soni@collabera.com… https://t.co/X0wUnn4vmC",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
205,"We’re hiring
Position: QA Specialist
Location: Buffalo Grove Illinois
Email Address: vijay.soni@collabera.com… https://t.co/HS5emYKVdM",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
206,"We’re hiring
Position: Clinical Project Manager
Location: Mettawa Illinois
Email Address: vijay.soni@collabera.com… https://t.co/sg6O1d7JxL",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
207,"We’re hiring
Position: Software Engineer
Location: Mossville Illinois
Email Address: vijay.soni@collabera.com… https://t.co/f4oLxI9s12",Vijay soni,"Texas, USA",North America,FALSE,5,3,25-03-2021
208,"We’re hiring
Position: Project Coordinator
Location: Chicago Illinois
Email Address: vijay.soni@collabera.com… https://t.co/lkcpcJlBZ3",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
209,"We’re hiring
Position: Project Manager
Location: Bannockburn Illinois
Email Address: vijay.soni@collabera.com… https://t.co/hcldLGbbc8",Vijay soni,"Texas, USA",North America,FALSE,3,3,25-03-2021
210,We are currently recruiting for a fantastic assistant to the Managing Director (MD) with business support to join a… https://t.co/fvEkoBRX1T,Harry Singh,"Leicester, England",Europe,FALSE,0,0,25-03-2021
211,"#JobAlert

#SiteAgent - Civils
Contract - £310 day rate
Start: 12 Apr 2021 - Finish: 31 Mar 2022
Blaydon-on-Tyne… https://t.co/Ytu1qWwscl",Calco Services,"London, England",Europe,FALSE,1,0,25-03-2021
212,"Citibeats is growing! 💥

We are seeking a highly motivated Head of People!  

Join a fast-moving and exciting socia… https://t.co/KhEPreozGY",Citibeats,"C/ Ciutat de Granada, 22 - BCN",Europe,FALSE,0,1,25-03-2021
213,Sikich LLP is looking for D365 F&amp;O - Senior Consultant/Architect (Production). Learn more or Jobvite a friend. #job… https://t.co/qztXnRCkKk, Frank Brown ,"Chicago, IL",North America,FALSE,0,0,25-03-2021
214,"RT @Civica_Careers: Are you looking for that next step within a Global Software company? Join our Pensions Team, where you'll have the oppo…",Oscar Hall,,,FALSE,0,2,25-03-2021
215,"RT @Civica_Careers: Are you looking for that next step within a Global Software company? Join our Pensions Team, where you'll have the oppo…",Adam Knight,"Birmingham, England",Europe,FALSE,0,2,25-03-2021
216,"Looking for elite hospitality staff?

Let us play a part in your Hospitality Massive Action Plan… https://t.co/GRDNyx86kz",Incarta,,,FALSE,0,0,25-03-2021
217,"Are you looking for that next step within a Global Software company? Join our Pensions Team, where you'll have the… https://t.co/7tW1H0H7Wb",Civica Careers,,,FALSE,3,2,25-03-2021
